sku,name,desc,price,promo_price,in_stock,type,promo_price_fixed,discount_percent
SYN0183,Synology NVR1218 Video Recorder,Video recorder for security installations,242.99,2.419.903,0,1404,241.9903,0.41141610765875747
APP2568,Apple iPhone Leather Case Cover Red,Leather sheath official Apple designed specifically for the iPhone,45.0,420.003,1,11865403,42.0003,6.665999999999994
LGE0061-A,"Open - LG 43UD79-B Monitor 425 ""4K 72% NTSC USB-C Speakers DisplayPort",425 inch monitor 5ms response DisplayPort and USB 4 HDMI connections NTSC-C 72% for Mac and PC,845.99,6.969.999,0,1298,696.9999,17.61133110320453
QNA0190-A,Open - QNAP TS-853U NAS Server | 4GB RAM,8-bay NAS server for small businesses with 4 Ethernet ports for Mac and PC,1511.29,12.944.556,0,1298,1294.4556,14.347636787115636
SYN0185,Synology VS960HD VisualStation,Video Surveillance Control System with HDMI port 4K,689.99,6.889.897,0,1404,688.9897,0.14497311555240477
PAC2192,"Kit OWC expansion RAM 16GB (2x8GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 16GB DDR4 215 inch iMac 2017,275.97,264.99,0,1364,264.99,3.9786933362322086
PAC2193,"Kit OWC expansion RAM 32GB (2x16GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 32GB DDR4 215 inch iMac 2017,475.97,4.369.903,0,1364,436.9903,8.189528751812091
HTE0002-A,Open - Hyper Pearl 3000mAh USB Battery mirror and Gold,Mirror + Portable 3000mAh USB (2.4A) battery cables for iPhone,34.95,239.071,0,1515,23.9071,31.59628040057225
STA0037,Startech USB-C HDMI Adapter Black,Adapter with USB-C reversible HDMI connection supports Mac and PC conThunderbolt 3,39.99,299.899,0,12585395,29.9899,25.006501625406365
OWC0207,"SSD OWC Aura expansion kit 1TB 6G MacBook Air 11 ""and 13"" 2012",1TB SSD expansion for MacBook Air 11-inch and 13-inch Mid 2012 Kit tools,665.99,5.815.841,0,12215397,581.5841,12.673748855087908
ZAG0030,Zagg Folio Case Color Keyboard Folio iPad Air 2 Black,Case with Bluetooth Keyboard for iPad Air 2 Spanish.,79.99,249.889,0,12575403,24.9889,68.75996999624952
TUC0352,Tucano One X Transparent iPhone Case,An uncomplicated case TPU made with all features available,12.9,109.892,0,11865403,10.9892,14.812403100775196
GOP0098,Floaty GoPro Hero & Hero 5 Session Session,Specific float Session GoPro Hero to enjoy it without risk of loss,29.99,249.889,0,5403,24.9889,16.675891963987986
ZAG0032,"Rugged Messenger Zagg iPad Keyboard Folio (2017) 97 ""Backlit Black",Keyboard folio and adjustable position for 97-inch model Cases 2017,99.99,39.99,1,12575403,39.99,60.006000600060005
ZAG0035,Zagg Glass Screen Protector iPad,Screensaver designed specifically for cases Air Air 2 Pro 97 inch and 97 inch 2017,39.99,199.892,1,14035403,19.9892,50.01450362590647
ZAG0034,Zagg Invisible Shield Glass Screen Protector iPhone 7 / 6s / 6,Protector Ultra soft edges beveled tempered glass for iPhone June 7 or 6S,29.99,99.898,1,11865403,9.989799999999999,66.68956318772925
NTE0116,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Black",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403,14.9895,65.13258897418004
NTE0117,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Transparent",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,5403,14.9895,65.13258897418004
NTE0118,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Dark Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,0,13835403,14.9895,65.13258897418004
NTE0119,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Green",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403,14.9895,65.13258897418004
NTE0120,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Light Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,0,13835403,14.9895,65.13258897418004
NTE0122,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Black",Protector for MacBook Pro 15 elegant and easy to install resistant inches,48.99,149.895,0,13835403,14.9895,69.40293937538273
SPH0020,Mini Sphero robotic sphere Blue,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,0,11905404,53.9902,10.001333555592595
NTE0121,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Orange",Protector for MacBook Pro 13 elegant and easy to install resistant inches,42.99,149.895,1,13835403,14.9895,65.13258897418004
NTE0123,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Transparent",Protector for MacBook Pro 15 elegant and easy to install resistant inches,48.99,149.895,1,13835403,14.9895,69.40293937538273
SPH0021,Mini Sphero robotic ball Verde,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404,53.9902,10.001333555592595
SPH0022,Orange Mini Sphero robotic ball,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404,53.9902,10.001333555592595
NTE0124,NewerTech NuGuard KX X-treme X iPhone Case Black,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,1,11865403,39.9905,45.21098780654884
SPH0023,Mini Sphero robotic sphere Rosa,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404,53.9902,10.001333555592595
SPH0024,Mini Sphero robotic ball White,Smartoy sphere bluetooth remote control for iPhone and iPad,59.99,539.902,1,11905404,53.9902,10.001333555592595
NTE0125,NewerTech NuGuard KX X-treme X iPhone Case Red,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,0,11865403,39.9905,45.21098780654884
NTE0126,NewerTech NuGuard KX X-treme X iPhone Case Blue,Pull the iPhone from 6 meters without damage: NeweTech has done with the KX X-treme,72.99,399.905,1,11865403,39.9905,45.21098780654884
APP2622,"Apple iPad Smart Cover Case Pro 105 ""Red",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,1,12635403,56.0,5.0847457627118615
APP2623,"Apple iPad Smart Cover Case Pro 105 ""Blue",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,1,12635403,56.0,5.0847457627118615
APP2624,"Apple iPad Smart Cover Case Pro 105 ""Violeta",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,0,12635403,56.0,5.0847457627118615
SPH0027,Sphero BB-8 Trainer Star Wars Robot,Smartoy sphere droid BB-8 Star Wars remote Bluetooth,169.99,1.399.897,1,11905404,139.9897,17.648273427848704
APP2625,"Apple iPad Smart Cover Case Pro 105 ""Red Rosa",Official Apple iPad Case Pro 105 inch folding cover as support,59.0,56,0,12635403,56.0,5.0847457627118615
SPH0026,Sphero BB-9E Star Wars Robot,Smartoy BB-9E sphere droid from Star Wars to Bluetooth Remote Control,169.99,1.399.897,1,11905404,139.9897,17.648273427848704
APP2626,"Apple iPad Leather Smart Cover Case Pro 105 ""Red",Intelligent quality leather case with function on / off 105-inch iPad Pro,85.0,76,1,12635403,76.0,10.588235294117643
APP2627,"Apple iPad Leather Smart Cover Case Pro 105 ""Fuchsia Pink",Intelligent quality leather case with function on / off 105-inch iPad Pro,85.0,789.997,1,12635403,78.9997,7.059176470588236
APP2628,"Apple iPad Leather Sleeve Case Pro 105 ""Red",Leather case with full protection and slot Pencil Apple iPad Pro 105 inches,149.0,136,1,12635403,136.0,8.7248322147651
SPH0025,Sphero R2-D2 Star Wars Robot,Smartoy sphere droid R2-D2 Star Wars remote Bluetooth,199.99,1.399.897,1,11905404,139.9897,30.001650082504128
APP2629,Apple Smart Cover iPad Case Red,smart cover with different positions for iPad (2017 Edition),45.0,420.003,1,12635403,42.0003,6.665999999999994
APP2621,Red Apple Pencil Case,Carrying case with leather material for Apple Pencil,35.0,350.005,0,14035403,3.5000500000000003,89.99985714285714
APP2543,Apple iPhone Gold Lightning Dock,Stand with Lightning Dock Connector and iPhone.,59.0,56,1,13615399,56.0,5.0847457627118615
SPH0019,Sphero Spider-Man MUI ± interactive eco,MUI ± interactive Spider-Man eco eyes with movement detector LCD motion,169.99,1.629.894,1,11905404,162.9894,4.118242249544101
APP1673-A,Open - Apple iPhone Silicone Case Cover Red 8/7,Ultrathin silicone case and microfiber premium for iPhone 8/7,39.0,330.003,0,11865403,33.0003,15.383846153846148
PAC2283,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,1199.0,6.455.945,0,"5,72E+15",645.5944999999999,46.155587989991666
PAC2284,"Second hand - Apple iMac 215 ""Core i3 306GHz | 4GB RAM | 500GB HDD",Computer Refurbished iMac Core i3 215 inches 306GHz | 4GB RAM | 500GB HDD,1199.0,6.135.945,0,"5,72E+15",613.5944999999999,48.8244787322769
AP20057,Like new - Apple iPhone 5s 16GB Space Gray,iPhone 5S 16GB state as new and completely revised,409.0,1.990.014,0,51601716,199.0014,51.34440097799511
PAC2282,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,1199.0,2.555.945,0,"5,43E+15",255.5945,78.68269391159299
PAC2281,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,1499.0,2.555.945,0,"5,43E+15",255.5945,82.94899933288859
PAC2285,Second hand - Apple Mac mini Core 2 Duo 24GHz | 4GB RAM | 320GB HDD,Computer Refurbished Mac mini Core 2 Duo | 4GB RAM | 320GB HDD,699.0,3.985.944,0,"5,45E+15",398.5944,42.976480686695275
AP20365,Like new - Apple iPhone 6 16GB Space Gray,Apple iPhone 6 16GB space gray revised and ready for use,639.0,290.331,0,21561716,290.331,54.56478873239436
JMO0104,Just Mobile X Quattro Air iPhone Case Black,A sheath without bulky iPhone offers protection technology AirCorner,29.99,269.903,1,11865403,26.9903,10.002334111370448
JMO0105,Just Mobile Quattro Air Case iPhone X Blue,A sheath without bulky iPhone offers protection technology AirCorner,29.99,269.903,1,11865403,26.9903,10.002334111370448
JMO0106,Just Mobile Quattro Air Case iPhone X Rosa,NovedadUna sheath without bulky iPhone offers protection technology AirCorner,29.99,269.903,1,11865403,26.9903,10.002334111370448
STM0101,"Dux STM iPad Case 97 ""Black 2017",Compatible with protective sheath 97 inches Cases 2017,49.55,369.897,1,12635403,36.9897,25.348738647830473
STM0102,"Dux STM iPad Case 97 ""Red 2017",Compatible with protective sheath 97 inches Cases 2017,49.55,369.897,0,12635403,36.9897,25.348738647830473
BEA0077,Beats by Dr. Dre Headphones Silver Mate BeatsX,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,149.95,1.329.899,0,5384,132.9899,11.310503501167046
BEA0078,Beats by Dr. Dre Headphones Gold BeatsX Mate,Bluetooth headset with charging Fast Fuel and RemoteTalk for iPhone iPad and iPod,149.95,1.329.899,0,5384,132.9899,11.310503501167046
BEA0079,Solo3 Beats Headphones Wireless On-Ear Silver Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,299.95,2.599.927,0,5384,259.9927,13.32132022003667
BEA0080,Solo3 Beats Headphones Wireless On-Ear Gold Mate,Bluetooth helmets integrated chip W1 40h battery life for iPhone and iPad Apple Watch Mac,299.95,2.599.891,0,5384,259.9891,13.322520420070006
MOS0233,Moshi iGlaze iPhone Case X Pearl White,elegant bumper case for iPhone X,35.0,279.897,1,11865403,27.9897,20.029428571428575
MOS0234,Moshi iGlaze iPhone Case X Black,elegant bumper case for iPhone X,35.0,299.899,1,11865403,29.9899,14.314571428571432
MOS0235,Moshi iGlaze iPhone Case X Rosa,elegant bumper case for iPhone X,35.0,279.897,1,11865403,27.9897,20.029428571428575
MOS0240,Moshi StealthCover X iPhone Case Dark Gray,360-degree protection of military grade that reveals the screen,40.0,329.894,1,11865403,32.9894,17.526499999999988
MOS0241,Moshi iPhone Case StealthCover X Rosa Champagne,360-degree protection of military grade that reveals the screen,40.0,329.894,1,11865403,32.9894,17.526499999999988
SPH0018,Sphero Ultimate Car Lightning McQueen Directed,Pilota skids and hallucinates the wheel of the great Lightning McQueen,349.99,3.409.901,1,11905404,340.9901,2.5714734706705933
MOS0236,Moshi Vitros X Transparent Black iPhone Case,Resistant transparent cover with colorful borders for iPhone X,25.0,199.892,1,11865403,19.9892,20.043199999999995
MOS0237,Moshi Vitros X Transparent Silver iPhone Case,Resistant transparent cover with colorful borders for iPhone X,25.0,199.892,1,11865403,19.9892,20.043199999999995
MOS0238,Moshi Vitros X Transparent Pink iPhone Case,Resistant transparent cover with colorful borders for iPhone X,25.0,199.892,1,11865403,19.9892,20.043199999999995
MOS0239,Moshi Vitros X iPhone Case Red Transparent,Resistant transparent cover with colorful borders for iPhone X,25.0,199.892,1,11865403,19.9892,20.043199999999995
IKM0064,IK Multimedia Grip iKlip Pro Camera Support,Multipurpose support (tripod empuÌ ± Adura selfie stick and support) to take full advantage of your iPhone,59.99,499.899,1,11905404,49.9899,16.669611601933664
APP2544,Apple iPhone Leather Folio Black X,Leather case cover Apple officially,109.0,989.998,0,11865403,98.99980000000001,9.174495412844031
APP2547,Apple iPhone Leather Folio X taupe,Leather case cover Apple officially,109.0,989.998,1,11865403,98.99980000000001,9.174495412844031
APP2545,Apple iPhone Leather Folio X Blue Cosmos,Leather case cover Apple officially,109.0,989.998,1,11865403,98.99980000000001,9.174495412844031
APP2546,Apple iPhone Leather Folio X Baya,Leather case cover Apple officially,109.0,989.998,0,11865403,98.99980000000001,9.174495412844031
APP2556,Apple Leather Case iPhone Case X taupe,Leather case Apple official,59.0,56,0,11865403,56.0,5.0847457627118615
SAN0196,SanDisk Connect Wireless Flash Drive 256GB Wireless,256GB pendrive with WIFI and USB 2.0 connection for iPhone iPad and Mac,199.99,1.199.957,1,42945397,119.9957,39.999149957497885
APP2557,Apple iPhone Leather Case X Case Brown Candy,Leather case Apple official,59.0,56,0,11865403,56.0,5.0847457627118615
APP2558,Apple iPhone Leather Case X Case Blue Night,Leather case Apple official,59.0,56,1,11865403,56.0,5.0847457627118615
APP2559,Apple iPhone Leather Case X Case Black,Leather case Apple official,59.0,56,1,11865403,56.0,5.0847457627118615
APP2560,Apple iPhone Leather Case Cover Red X,Leather case Apple official,59.0,56,0,11865403,56.0,5.0847457627118615
APP2562,Apple Leather Case iPhone Case Dark X PÌ¼rpura,Leather case Apple official,59.0,56,1,11865403,56.0,5.0847457627118615
APP2561,Apple iPhone Leather Case Cover Charcoal Gray X,Leather case Apple official,59.0,56,0,11865403,56.0,5.0847457627118615
APP2564,Apple Leather Case iPhone Case Fuchsia Pink X,Leather case Apple official,59.0,56,0,11865403,56.0,5.0847457627118615
APP2563,Apple iPhone Leather Case X Case Blue Cosmos,Leather case Apple official,59.0,56,1,11865403,56.0,5.0847457627118615
SAN0191,SanDisk iXpand Base 32GB flash memory Charger,32GB flash memory with charger function,62.99,599.918,1,42945397,59.9918,4.7598031433560894
SAN0192,Base iXpand SanDisk 64GB flash memory Charger,64GB flash memory with charger function,79.99,699.864,1,42945397,69.9864,12.506063257907229
SAN0193,Base iXpand SanDisk flash memory 128GB Charger,128GB flash memory with charger function,119.99,1.029.952,1,42945397,102.9952,14.163513626135515
SAN0194,Base iXpand SanDisk flash memory 256GB Charger,256GB flash memory with charger function,199.99,1.689.886,1,42945397,168.9886,15.501475073753701
APP2548,Apple iPhone Silicone Case X Case Black,Silicone Case Apple official,45.0,429.998,1,11865403,42.9998,4.444888888888887
APP2549,Apple iPhone Silicone Case X Case White,Silicone Case Apple official,45.0,429.998,1,11865403,42.9998,4.444888888888887
APP2550,Apple iPhone Silicone Case X Case Blue Night,Silicone Case Apple official,45.0,429.998,0,11865403,42.9998,4.444888888888887
APP2552,Apple iPhone Silicone Case Cover Red X,Silicone Case Apple official,45.0,429.998,1,11865403,42.9998,4.444888888888887
APP2553,Apple iPhone Silicone Case Cover X Rosa Arena,Silicone Case Apple official,45.0,429.998,0,11865403,42.9998,4.444888888888887
APP2554,Apple iPhone Silicone Case Cover Purple X,Silicone Case Apple official,45.0,429.998,1,11865403,42.9998,4.444888888888887
BEL0319,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Black,sun resistant pouch protects your screen and will not yellow,19.99,179.927,1,11865403,17.9927,9.991495747873936
BEL0305,Belkin Swivel BOOST UP Charger with 2 USB-A,360 degree adjustable Charger with 2 USB 12W to 24 A and making free stream,28.63,269.903,1,13615399,26.9903,5.727209221096741
BEL0320,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Silver,sun resistant pouch protects your screen and will not yellow,19.99,179.927,1,11865403,17.9927,9.991495747873936
BEL0321,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Gold,sun resistant pouch protects your screen and will not yellow,19.99,179.927,1,11865403,17.9927,9.991495747873936
BEL0322,Belkin iPhone Case SheerForce 8/7 / 6s / 6 Oro Rosa,sun resistant pouch protects your screen and will not yellow,19.99,159.902,1,11865403,15.9902,20.009004502251116
BEL0310,InvisiGlass Ultra Protector Belkin iPhone 8/7 / 6s / 6,superior protection of your screen by reducing the footprints and rasguÌ ± os,24.99,199.892,1,13555403,19.9892,20.01120448179271
BEL0313,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge Black,Belkin screen protector for your iPhone 8/7 / 6 / 6s Curve technology Tempered maximum protection and antihuellas,34.99,309.905,1,11865403,30.9905,11.430408688196625
BEL0314,Belkin Screen Protector iPhone 8/7 / 6 / 6s OVR TemperedCurve Edge to Edge White,Belkin screen protector for your iPhone 8/7 / 6 / 6s TemperedCurve technology with maximum protection and antihuellas,34.99,309.905,1,11865403,30.9905,11.430408688196625
BEL0312,InvisiGlass Belkin iPhone Screen Protector Ultra X,superior protection of your screen by reducing the footprints and rasguÌ ± os,24.99,22.99,1,13555403,22.99,8.003201280512206
BEL0306,Belkin Thunderbolt Express HD Dock 3,Thunderbolt Dock 3 (40Gbps) 4K resolution video and cable included for Mac and PC,349.99,3.329.896,0,12995397,332.9896,4.857395925597874
BEA0072,Studio3 Beats Wireless Headphones Closed Black Mate,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,349.95,3.099.899,0,5384,309.9899,11.418802686098017
BEA0073,Studio3 Beats Wireless Headphones closed White,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,349.95,3.099.899,0,5384,309.9899,11.418802686098017
BEA0074,Beats Wireless Headphones Closed Blue Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,349.95,3.099.899,0,5384,309.9899,11.418802686098017
BEA0075,Beats Wireless Headphones Closed Red Studio3,Pure helmets Bluetooth technology ANC duration 40h battery for Apple iPhone Watch iPad and Mac,349.95,3.099.899,0,5384,309.9899,11.418802686098017
OWC0245,OWC Mercury Electra SSD Disk 250GB 3G,250GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,145.99,1.265.842,1,12215397,126.5842,13.292554284540048
OWC0246,OWC Mercury Electra SSD Disk 500GB 3G,500GB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,266.99,1.999.949,0,12215397,199.9949,25.092737555713697
OWC0258,OWC Mercury Electra SSD Disk 1TB 3G,1TB SSD hard drive for MacBook MacBook Pro Mac Pro and Mac mini,435.99,4.065.842,0,12215397,406.5842,6.744604234042062
BEL0371,Belkin Impulse Line Slim Backpack MacBook,Backpack designed by Belkin for iPad and MacBook up to 17 inches,34.99,269.903,1,1392,26.9903,22.862817947985135
BEL0307,Belkin Base Qi Wireless charging up Boost iPhone X 5W / 8/8 Plus,Base induction charging with Qi technology for iPhone August 8 Plus and X,34.99,27.99,1,13615399,27.99,20.005715918833967
GTE0114,G-Technology G-DRIVE mobile SSD R-Series 500GB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,215.99,1.819.949,1,12215397,181.9949,15.73920088893005
GTE0115,G-Technology G-DRIVE mobile SSD R-Series 1TB USB-C,SSD USB 3.1 interface Resistive Gen 2 (10Gb / s) for Mac and PC Professional Disc,402.99,3.439.945,0,12215397,343.9945,14.639445147522267
LGE0070,"LG Monitor 32UD89-W 32 ""LED IPS 4K Ultra HD",LG 32UD89-W 32-Inch 4K UHD IPS monitor with adjustable height USB for Mac and PC,899.0,8.599.894,1,1296,859.9894,4.339332591768629
BEL0367,Belkin Pro Messenger Active Messenger,Shoulder bag your daily required to carry your MacBook and iPad,59.99,559.903,1,10230,55.9903,6.6672778796466154
BEL0368,Belkin Pro Backpack Backpack Active,Belkin Backpack your daily required to carry your MacBook and iPad,59.99,529.895,1,1392,52.9895,11.669444907484582
BEL0369,Belkin Classic Pro Messenger Bandolier,Bandolier your daily required to carry your MacBook and iPad,49.99,439.896,1,10230,43.9896,12.00320064012802
BEL0370,Belkin Classic Pro Backpack Backpack,Belkin backpack designed to carry your MacBook and iPad every day,49.99,439.896,0,1392,43.9896,12.00320064012802
GTE0117,G-Technology G-Drive ev RaW 4TB Hard Drive USB 3.0,External Hard Drive USB 3.0 4TB with Mac and PC cover for strokes,205.99,1.799.948,0,11935397,179.9948,12.619641730181087
AP20366,"Like new - Apple Macbook Retina 12 ""Core m3 11GHz | 8GB RAM | 256GB Flash Silver",Retina Display MacBook 12-inch revised and ready to use with Core 8GB RAM 256GB 11GHz m3 Flash Silver,1449.0,11.055.939,0,1282,1105.5939,23.699523809523804
GTE0124,G-Technology G-DRIVE HDD 12TB 7200rpm Thunderbolt 3 and USB-C,12TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,787.99,5.599.941,0,11935397,559.9941,28.933857028642496
ADN0053,Adonit Jot Dash 3 Pointer Silver,clip stylus with transportation and 14-hour battery for iPhone and iPad,60.5,399.905,1,1229,39.9905,33.900000000000006
ADN0054,Adonit Jot Dash 3 Pointer Black,clip stylus with transportation and 14-hour battery for iPhone and iPad,60.5,399.905,1,1229,39.9905,33.900000000000006
JBL0152,JBL Clip 2 Bluetooth Waterproof Mini Portable Speaker Black,waterproof speaker with high quality sound,59.99,549.897,0,5398,54.9897,8.335222537089514
JBL0153,JBL Clip 2 Mini Portable Bluetooth Speaker Red Raincoat,waterproof speaker with high quality sound,59.99,549.897,0,5398,54.9897,8.335222537089514
JBL0154,JBL Clip 2 Bluetooth Speaker Mini Portable Waterproof Green,waterproof speaker with high quality sound,59.99,549.897,0,5398,54.9897,8.335222537089514
JBL0155,Clip 2 JBL Bluetooth Portable Mini Speaker Blue Raincoat,waterproof speaker with high quality sound,59.99,549.897,0,5398,54.9897,8.335222537089514
JBL0156,JBL Clip 2 Bluetooth Speaker Mini Portable Waterproof Gray,waterproof speaker with high quality sound,59.99,549.897,1,5398,54.9897,8.335222537089514
ADN0055,Jot Adonith Dash 3 Pointer Bronze,clip stylus with transportation and 14-hour battery for iPhone and iPad,60.5,399.905,1,1229,39.9905,33.900000000000006
JBL0144,JBL E65BT NC Wireless Headset White,Stay immersed in your favorite music with JBL E65BT Bluetooth technology and noise cancellation,199.0,1.699.905,1,5384,169.9905,14.577638190954778
SYN0186,Synology NAS Server DS218J Mac and PC,2-bay NAS server basic to back domestic security level and stream media files.,185.99,182.99,1,12175397,182.99,1.6129899456960084
PAC2287,DS218J Synology NAS Server | 4TB (2x2TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,383.99,343.179,1,12175397,343.179,10.628141357847865
PAC2288,DS218J Synology NAS Server | 6TB (2x3TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,443.99,3.871.794,1,12175397,387.1794,12.79546836640465
PAC2289,DS218J Synology NAS Server | 8TB (2x4TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,523.99,4.351.789,1,12175397,435.1789,16.949006660432453
PAC2290,DS218J Synology NAS Server | 12TB (2x6TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,695.99,5.499.898,1,12175397,549.9898,20.97734162847168
PAC2291,DS218J Synology NAS Server | 16TB (2x8TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,903.99,6.631.792,1,12175397,663.1792,26.63865750727331
PAC2292,DS218J Synology NAS Server | 20TB (2x10TB) WD Red,2-bay NAS server basic to back domestic security level and stream media files.,1063.99,8.631.789,0,12175397,863.1789000000001,18.873401065799477
PAC2457,DS218J Synology NAS Server | 8TB (2x4TB) Seagate IronWolf,2-bay NAS server basic to back domestic security level and stream media files.,545.97,408.179,0,12175397,408.179,25.237833580599677
PAC2456,DS218J Synology NAS Server | 6TB (2x3TB) Seagate IronWolf,2-bay NAS server basic to back domestic security level and stream media files.,465.97,3.741.792,1,12175397,374.1792,19.69886473378115
PAC2455,DS218J Synology NAS Server | 4TB (2x2TB) Seagate Iron Wolf,2-bay NAS server entry-level to back domestic security and stream media files,405.97,3.371.786,0,12175397,337.1786,16.94494667093628
PAC2458,DS218J Synology NAS Server | 12TB (2x6TB) Seagate Iron Wolf,2-bay NAS server entry-level to back domestic security and stream media files,745.97,5.591.785,1,12175397,559.1785,25.040082040832743
PAC2459,DS218J Synology NAS Server | 16TB (2x8TB) Seagate Iron Wolf,2-bay NAS server entry-level to back domestic security and stream media files,905.97,6.251.792,1,12175397,625.1792,30.993388302040902
PAC2460,DS218J Synology NAS Server | 20TB (2x10TB) Seagate Iron Wolf,2-bay NAS server entry-level to back domestic security and stream media files,985.97,7.331.789,1,12175397,733.1789,25.63882268223171
SYN0187,Synology NAS Server DS218play Mac and PC,2-bay NAS server can accommodate 4K Ultra HD files,240.99,2.409.897,0,12175397,240.9897,0.00012448649322482908
PAC2293,DS218play Synology NAS Server | 4TB (2x2TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,438.99,3.889.896,0,12175397,388.9896,11.389872206656193
PAC2294,DS218play Synology NAS Server | 6TB (2x3TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,498.99,4.319.906,0,12175397,431.9906,13.427002545141198
PAC2295,DS218play Synology NAS Server | 8TB (2x4TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,578.99,4.799.901,0,12175397,479.9901,17.098723639441104
PAC2296,DS218play Synology NAS Server | 12TB (2x6TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,750.99,6.079.899,0,12175397,607.9899,19.041545160388285
PAC2297,DS218play Synology NAS Server | 16TB (2x8TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,958.99,7.069.897,0,12175397,706.9897,26.277677556596004
PAC2298,DS218play Synology NAS Server | 20TB (2x10TB) WD Red,2-bay NAS server can accommodate 4K Ultra HD files,1118.99,9.069.906,0,12175397,906.9906000000001,18.945602731034228
PAC2462,DS218play Synology NAS Server | 4TB (2x2TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,460.97,3.941.793,0,12175397,394.1793,14.489164153849499
PAC2463,DS218play Synology NAS Server | 6TB (2x3TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,520.97,4.331.788,0,12175397,433.1788,16.851488569399386
PAC2464,DS218play Synology NAS Server | 8TB (2x4TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,600.97,4.671.786,0,12175397,467.1786,22.262575502936922
PAC2465,DS218play Synology NAS Server | 12TB (2x6TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,800.97,6.161.792,0,12175397,616.1792,23.070876562168372
PAC2466,DS218play Synology NAS Server | 16TB (2x8TB) Seagate Iron Wolf,2-bay NAS server can accommodate 4K Ultra HD files,960.97,6.831.793,0,12175397,683.1793,28.907322809244828
